district,dt,future_dt,temp,feels_like,pressure,humidity,dew_point,clouds,uvi,visibility,wind_speed,wind_gust,wind_deg,pop,rain_1h,snow_1h,weather_id,weather_main,weather_description,weather_icon
Dublin 13,2025-02-22 08:00:42,2025-02-22 14:00:00,284.1,283.0,1011,67,277.97,5,0.92,10000,5.78,8.57,248,0.0,,,800,Clear,clear sky,01d
Dublin 13,2025-02-22 08:00:42,2025-02-22 15:00:00,284.12,283.07,1011,69,278.33,5,0.6,10000,5.08,8.32,244,0.0,,,800,Clear,clear sky,01d
Dublin 13,2025-02-22 08:00:42,2025-02-22 16:00:00,283.76,282.7,1012,70,278.38,5,0.28,10000,4.7,7.92,241,0.0,,,800,Clear,clear sky,01d
Dublin 13,2025-02-22 08:00:42,2025-02-22 17:00:00,282.83,280.78,1013,74,278.21,5,0.0,10000,3.95,7.35,234,0.0,,,800,Clear,clear sky,01d
Dublin 13,2025-02-22 08:00:42,2025-02-22 18:00:00,281.41,279.12,1014,80,277.84,4,0.0,10000,3.8,7.49,229,0.0,,,800,Clear,clear sky,01n
Dublin 13,2025-02-22 08:00:42,2025-02-22 19:00:00,280.7,278.41,1014,83,277.72,2,0.0,10000,3.5,6.94,211,0.0,,,800,Clear,clear sky,01n
Dublin 13,2025-02-22 08:00:42,2025-02-22 20:00:00,280.17,277.91,1015,85,277.6,1,0.0,10000,3.26,4.4,189,0.0,,,800,Clear,clear sky,01n
Dublin 13,2025-02-22 08:00:42,2025-02-22 21:00:00,280.02,277.44,1015,86,277.62,3,0.0,10000,3.75,4.84,175,0.0,,,800,Clear,clear sky,01n
Dublin 13,2025-02-22 08:00:42,2025-02-22 22:00:00,280.14,277.35,1015,85,277.49,21,0.0,10000,4.21,7.26,184,0.0,,,801,Clouds,few clouds,02n
Dublin 13,2025-02-22 08:00:42,2025-02-22 23:00:00,280.13,277.18,1015,81,276.83,20,0.0,10000,4.53,8.01,181,0.0,,,801,Clouds,few clouds,02n
Dublin 13,2025-02-22 08:00:42,2025-02-23 00:00:00,280.36,276.97,1014,81,277.09,26,0.0,10000,5.69,9.81,167,0.0,,,802,Clouds,scattered clouds,03n
Dublin 13,2025-02-22 08:00:42,2025-02-23 01:00:00,280.8,277.17,1014,81,277.55,100,0.0,10000,6.68,12.75,173,0.0,,,804,Clouds,overcast clouds,04n
Dublin 13,2025-02-22 08:00:42,2025-02-23 02:00:00,281.7,277.93,1012,78,277.9,100,0.0,10000,8.02,15.49,172,0.0,,,804,Clouds,overcast clouds,04n
Dublin 13,2025-02-22 08:00:42,2025-02-23 03:00:00,282.33,278.49,1011,77,278.3,100,0.0,10000,9.07,17.32,175,0.0,,,804,Clouds,overcast clouds,04n
Dublin 13,2025-02-22 08:00:42,2025-02-23 04:00:00,282.88,278.97,1009,75,278.46,100,0.0,10000,10.14,19.36,178,0.0,,,804,Clouds,overcast clouds,04n
Dublin 13,2025-02-22 08:00:42,2025-02-23 05:00:00,283.19,282.18,1008,74,278.43,100,0.0,10000,11.04,21.03,180,0.0,,,804,Clouds,overcast clouds,04n
Dublin 13,2025-02-22 08:00:42,2025-02-23 06:00:00,283.22,282.21,1007,74,278.56,100,0.0,10000,12.41,22.36,186,0.0,,,804,Clouds,overcast clouds,04n
Dublin 13,2025-02-22 08:00:42,2025-02-23 07:00:00,282.99,278.6,1006,80,279.36,100,0.0,10000,12.92,21.93,177,0.78,,,500,Rain,light rain,10n
Dublin 13,2025-02-22 08:00:42,2025-02-23 08:00:00,282.94,278.64,1005,84,280.15,100,0.01,10000,12.27,22.51,175,1.0,,,500,Rain,light rain,10d
Dublin 13,2025-02-22 08:00:42,2025-02-23 09:00:00,283.23,282.51,1004,85,280.65,100,0.07,10000,12.51,21.93,177,1.0,,,500,Rain,light rain,10d
Dublin 13,2025-02-22 08:00:42,2025-02-23 10:00:00,283.66,283.04,1003,87,281.33,100,0.07,6715,12.47,23.28,179,1.0,,,501,Rain,moderate rain,10d
Dublin 13,2025-02-22 08:00:42,2025-02-23 11:00:00,284.24,283.65,1002,86,281.65,100,0.14,10000,11.9,22.83,183,1.0,,,501,Rain,moderate rain,10d
Dublin 13,2025-02-22 08:00:42,2025-02-23 12:00:00,284.93,284.38,1001,85,282.18,100,0.15,10000,11.63,23.13,186,1.0,,,501,Rain,moderate rain,10d
Dublin 13,2025-02-22 08:00:42,2025-02-23 13:00:00,285.08,284.6,1000,87,282.73,100,0.24,10000,10.69,22.41,189,1.0,,,500,Rain,light rain,10d
Dublin 13,2025-02-22 08:00:42,2025-02-23 14:00:00,285.08,284.63,1001,88,282.79,100,0.13,5256,10.08,19.98,200,1.0,,,501,Rain,moderate rain,10d
Dublin 13,2025-02-22 08:00:42,2025-02-23 15:00:00,284.34,283.73,1001,85,281.66,100,0.06,10000,8.52,15.46,220,1.0,,,501,Rain,moderate rain,10d
Dublin 13,2025-02-22 08:00:42,2025-02-23 16:00:00,284.39,283.66,1001,80,280.89,100,0.1,10000,8.06,14.77,207,0.8,,,804,Clouds,overcast clouds,04d
Dublin 13,2025-02-22 08:00:42,2025-02-23 17:00:00,283.98,283.23,1002,81,280.55,99,0.0,10000,8.71,15.56,212,0.8,,,804,Clouds,overcast clouds,04d
Dublin 13,2025-02-22 08:00:42,2025-02-23 18:00:00,283.57,282.78,1002,81,280.18,95,0.0,10000,8.64,15.71,211,0.8,,,804,Clouds,overcast clouds,04n
Dublin 13,2025-02-22 08:00:42,2025-02-23 19:00:00,283.25,282.43,1003,81,279.77,29,0.0,10000,8.94,16.03,210,0.0,,,802,Clouds,scattered clouds,03n
Dublin 13,2025-02-22 08:00:42,2025-02-23 20:00:00,283.1,279.58,1003,80,279.59,63,0.0,10000,8.74,15.62,208,0.0,,,803,Clouds,broken clouds,04n
Dublin 13,2025-02-22 08:00:42,2025-02-23 21:00:00,282.76,279.21,1003,80,279.21,43,0.0,10000,8.42,15.47,213,0.0,,,802,Clouds,scattered clouds,03n
Dublin 13,2025-02-22 08:00:42,2025-02-23 22:00:00,282.44,278.76,1004,80,278.95,30,0.0,10000,8.55,15.54,211,0.0,,,802,Clouds,scattered clouds,03n
Dublin 13,2025-02-22 08:00:42,2025-02-23 23:00:00,282.13,278.5,1004,80,278.67,23,0.0,10000,8.0,15.09,217,0.0,,,801,Clouds,few clouds,02n
Dublin 13,2025-02-22 08:00:42,2025-02-24 00:00:00,281.9,278.19,1005,80,278.5,19,0.0,10000,8.03,15.06,216,0.0,,,801,Clouds,few clouds,02n
Dublin 13,2025-02-22 08:00:42,2025-02-24 01:00:00,281.67,278.14,1004,81,278.27,3,0.0,10000,7.16,14.32,222,0.0,,,800,Clear,clear sky,01n
Dublin 13,2025-02-22 08:00:42,2025-02-24 02:00:00,281.49,277.92,1005,80,278.01,32,0.0,10000,7.12,14.07,223,0.0,,,802,Clouds,scattered clouds,03n
Dublin 13,2025-02-22 08:00:42,2025-02-24 03:00:00,281.38,277.81,1005,79,277.75,54,0.0,10000,7.03,13.88,229,0.0,,,803,Clouds,broken clouds,04n
Dublin 13,2025-02-22 08:00:42,2025-02-24 04:00:00,280.93,277.44,1005,81,277.62,49,0.0,10000,6.39,13.23,233,0.0,,,802,Clouds,scattered clouds,03n
Dublin 13,2025-02-22 08:00:42,2025-02-24 05:00:00,280.78,277.28,1006,81,277.53,40,0.0,10000,6.3,13.21,234,0.0,,,802,Clouds,scattered clouds,03n
Dublin 13,2025-02-22 08:00:42,2025-02-24 06:00:00,280.63,277.17,1006,82,277.41,36,0.0,10000,6.07,13.02,233,0.0,,,802,Clouds,scattered clouds,03n
Dublin 13,2025-02-22 08:00:42,2025-02-24 07:00:00,280.53,277.02,1006,81,277.28,34,0.0,10000,6.13,12.76,230,0.0,,,802,Clouds,scattered clouds,03n
Dublin 13,2025-02-22 09:01:37,2025-02-22 09:00:00,282.45,279.73,1007,78,278.82,20,0.3,10000,5.35,11.56,233,0.0,,,801,Clouds,few clouds,02d
Dublin 13,2025-02-22 09:01:37,2025-02-22 10:00:00,282.36,279.36,1007,77,278.54,16,0.61,10000,6.08,11.75,238,0.0,,,801,Clouds,few clouds,02d
Dublin 13,2025-02-22 09:01:37,2025-02-22 11:00:00,282.56,279.47,1008,77,278.74,13,0.93,10000,6.54,11.02,242,0.0,,,801,Clouds,few clouds,02d
Dublin 13,2025-02-22 09:01:37,2025-02-22 12:00:00,283.0,280.12,1009,74,278.59,11,1.13,10000,6.25,9.49,245,0.0,,,801,Clouds,few clouds,02d
Dublin 13,2025-02-22 09:01:37,2025-02-22 13:00:00,283.65,282.58,1009,70,278.42,7,1.14,10000,6.04,9.03,249,0.0,,,800,Clear,clear sky,01d
Dublin 13,2025-02-22 09:01:37,2025-02-22 14:00:00,284.1,283.0,1011,67,277.97,5,0.92,10000,5.78,8.57,248,0.0,,,800,Clear,clear sky,01d
Dublin 13,2025-02-22 09:01:37,2025-02-22 15:00:00,284.12,283.07,1011,69,278.33,5,0.6,10000,5.08,8.32,244,0.0,,,800,Clear,clear sky,01d
Dublin 13,2025-02-22 09:01:37,2025-02-22 16:00:00,283.76,282.7,1012,70,278.38,5,0.28,10000,4.7,7.92,241,0.0,,,800,Clear,clear sky,01d
Dublin 13,2025-02-22 09:01:37,2025-02-22 17:00:00,282.83,280.78,1013,74,278.21,5,0.0,10000,3.95,7.35,234,0.0,,,800,Clear,clear sky,01d
Dublin 13,2025-02-22 09:01:37,2025-02-22 18:00:00,281.41,279.12,1014,80,277.84,4,0.0,10000,3.8,7.49,229,0.0,,,800,Clear,clear sky,01n
Dublin 13,2025-02-22 09:01:37,2025-02-22 19:00:00,280.7,278.41,1014,83,277.72,2,0.0,10000,3.5,6.94,211,0.0,,,800,Clear,clear sky,01n
Dublin 13,2025-02-22 09:01:37,2025-02-22 20:00:00,280.17,277.91,1015,85,277.6,1,0.0,10000,3.26,4.4,189,0.0,,,800,Clear,clear sky,01n
Dublin 13,2025-02-22 09:01:37,2025-02-22 21:00:00,280.02,277.44,1015,86,277.62,3,0.0,10000,3.75,4.84,175,0.0,,,800,Clear,clear sky,01n
Dublin 13,2025-02-22 09:01:37,2025-02-22 22:00:00,280.14,277.35,1015,85,277.49,21,0.0,10000,4.21,7.26,184,0.0,,,801,Clouds,few clouds,02n
Dublin 13,2025-02-22 09:01:37,2025-02-22 23:00:00,280.13,277.18,1015,81,276.83,20,0.0,10000,4.53,8.01,181,0.0,,,801,Clouds,few clouds,02n
Dublin 13,2025-02-22 09:01:37,2025-02-23 00:00:00,280.36,276.97,1014,81,277.09,26,0.0,10000,5.69,9.81,167,0.0,,,802,Clouds,scattered clouds,03n
Dublin 13,2025-02-22 09:01:37,2025-02-23 01:00:00,280.8,277.17,1014,81,277.55,100,0.0,10000,6.68,12.75,173,0.0,,,804,Clouds,overcast clouds,04n
Dublin 13,2025-02-22 09:01:37,2025-02-23 02:00:00,281.7,277.93,1012,78,277.9,100,0.0,10000,8.02,15.49,172,0.0,,,804,Clouds,overcast clouds,04n
Dublin 13,2025-02-22 09:01:37,2025-02-23 03:00:00,282.33,278.49,1011,77,278.3,100,0.0,10000,9.07,17.32,175,0.0,,,804,Clouds,overcast clouds,04n
Dublin 13,2025-02-22 09:01:37,2025-02-23 04:00:00,282.88,278.97,1009,75,278.46,100,0.0,10000,10.14,19.36,178,0.0,,,804,Clouds,overcast clouds,04n
Dublin 13,2025-02-22 09:01:37,2025-02-23 05:00:00,283.19,282.18,1008,74,278.43,100,0.0,10000,11.04,21.03,180,0.0,,,804,Clouds,overcast clouds,04n
Dublin 13,2025-02-22 09:01:37,2025-02-23 06:00:00,283.22,282.21,1007,74,278.56,100,0.0,10000,12.41,22.36,186,0.0,,,804,Clouds,overcast clouds,04n
Dublin 13,2025-02-22 09:01:37,2025-02-23 07:00:00,282.99,278.6,1006,80,279.36,100,0.0,10000,12.92,21.93,177,0.78,,,500,Rain,light rain,10n
Dublin 13,2025-02-22 09:01:37,2025-02-23 08:00:00,282.94,278.64,1005,84,280.15,100,0.01,10000,12.27,22.51,175,1.0,,,500,Rain,light rain,10d
Dublin 13,2025-02-22 09:01:37,2025-02-23 09:00:00,283.23,282.51,1004,85,280.65,100,0.07,10000,12.51,21.93,177,1.0,,,500,Rain,light rain,10d
Dublin 13,2025-02-22 09:01:37,2025-02-23 10:00:00,283.66,283.04,1003,87,281.33,100,0.07,6715,12.47,23.28,179,1.0,,,501,Rain,moderate rain,10d
Dublin 13,2025-02-22 09:01:37,2025-02-23 11:00:00,284.24,283.65,1002,86,281.65,100,0.14,10000,11.9,22.83,183,1.0,,,501,Rain,moderate rain,10d
Dublin 13,2025-02-22 09:01:37,2025-02-23 12:00:00,284.93,284.38,1001,85,282.18,100,0.15,10000,11.63,23.13,186,1.0,,,501,Rain,moderate rain,10d
Dublin 13,2025-02-22 09:01:37,2025-02-23 13:00:00,285.08,284.6,1000,87,282.73,100,0.24,10000,10.69,22.41,189,1.0,,,500,Rain,light rain,10d
Dublin 13,2025-02-22 09:01:37,2025-02-23 14:00:00,285.08,284.63,1001,88,282.79,100,0.13,5256,10.08,19.98,200,1.0,,,501,Rain,moderate rain,10d
Dublin 13,2025-02-22 09:01:37,2025-02-23 15:00:00,284.34,283.73,1001,85,281.66,100,0.06,10000,8.52,15.46,220,1.0,,,501,Rain,moderate rain,10d
Dublin 13,2025-02-22 09:01:37,2025-02-23 16:00:00,284.39,283.66,1001,80,280.89,100,0.1,10000,8.06,14.77,207,0.8,,,804,Clouds,overcast clouds,04d
Dublin 13,2025-02-22 09:01:37,2025-02-23 17:00:00,283.98,283.23,1002,81,280.55,99,0.0,10000,8.71,15.56,212,0.8,,,804,Clouds,overcast clouds,04d
Dublin 13,2025-02-22 09:01:37,2025-02-23 18:00:00,283.57,282.78,1002,81,280.18,95,0.0,10000,8.64,15.71,211,0.8,,,804,Clouds,overcast clouds,04n
Dublin 13,2025-02-22 09:01:37,2025-02-23 19:00:00,283.25,282.43,1003,81,279.77,29,0.0,10000,8.94,16.03,210,0.0,,,802,Clouds,scattered clouds,03n
Dublin 13,2025-02-22 09:01:37,2025-02-23 20:00:00,283.1,279.58,1003,80,279.59,63,0.0,10000,8.74,15.62,208,0.0,,,803,Clouds,broken clouds,04n
Dublin 13,2025-02-22 09:01:37,2025-02-23 21:00:00,282.76,279.21,1003,80,279.21,43,0.0,10000,8.42,15.47,213,0.0,,,802,Clouds,scattered clouds,03n
Dublin 13,2025-02-22 09:01:37,2025-02-23 22:00:00,282.44,278.76,1004,80,278.95,30,0.0,10000,8.55,15.54,211,0.0,,,802,Clouds,scattered clouds,03n
Dublin 13,2025-02-22 09:01:37,2025-02-23 23:00:00,282.13,278.5,1004,80,278.67,23,0.0,10000,8.0,15.09,217,0.0,,,801,Clouds,few clouds,02n
Dublin 13,2025-02-22 09:01:37,2025-02-24 00:00:00,281.9,278.19,1005,80,278.5,19,0.0,10000,8.03,15.06,216,0.0,,,801,Clouds,few clouds,02n
Dublin 13,2025-02-22 09:01:37,2025-02-24 01:00:00,281.67,278.14,1004,81,278.27,3,0.0,10000,7.16,14.32,222,0.0,,,800,Clear,clear sky,01n
Dublin 13,2025-02-22 09:01:37,2025-02-24 02:00:00,281.49,277.92,1005,80,278.01,32,0.0,10000,7.12,14.07,223,0.0,,,802,Clouds,scattered clouds,03n
Dublin 13,2025-02-22 09:01:37,2025-02-24 03:00:00,281.38,277.81,1005,79,277.75,54,0.0,10000,7.03,13.88,229,0.0,,,803,Clouds,broken clouds,04n
Dublin 13,2025-02-22 09:01:37,2025-02-24 04:00:00,280.93,277.44,1005,81,277.62,49,0.0,10000,6.39,13.23,233,0.0,,,802,Clouds,scattered clouds,03n
Dublin 13,2025-02-22 09:01:37,2025-02-24 05:00:00,280.78,277.28,1006,81,277.53,40,0.0,10000,6.3,13.21,234,0.0,,,802,Clouds,scattered clouds,03n
Dublin 13,2025-02-22 09:01:37,2025-02-24 06:00:00,280.63,277.17,1006,82,277.41,36,0.0,10000,6.07,13.02,233,0.0,,,802,Clouds,scattered clouds,03n
Dublin 13,2025-02-22 09:01:37,2025-02-24 07:00:00,280.53,277.02,1006,81,277.28,34,0.0,10000,6.13,12.76,230,0.0,,,802,Clouds,scattered clouds,03n
Dublin 13,2025-02-22 09:01:37,2025-02-24 08:00:00,280.53,277.1,1007,81,277.21,41,0.09,10000,5.91,12.71,233,0.0,,,802,Clouds,scattered clouds,03d
Dublin 13,2025-02-22 10:02:33,2025-02-22 10:00:00,282.9,280.05,1008,74,278.49,20,0.61,10000,6.08,11.75,238,0.0,,,801,Clouds,few clouds,02d
Dublin 13,2025-02-22 10:02:33,2025-02-22 11:00:00,282.86,279.85,1008,75,278.65,17,0.93,10000,6.54,11.02,242,0.0,,,801,Clouds,few clouds,02d
Dublin 13,2025-02-22 10:02:33,2025-02-22 12:00:00,283.09,280.24,1009,73,278.48,14,1.13,10000,6.25,9.49,245,0.0,,,801,Clouds,few clouds,02d
Dublin 13,2025-02-22 10:02:33,2025-02-22 13:00:00,283.53,282.45,1009,70,278.3,10,1.14,10000,6.04,9.03,249,0.0,,,800,Clear,clear sky,01d
Dublin 13,2025-02-22 10:02:33,2025-02-22 14:00:00,283.86,282.76,1010,68,278.2,8,0.92,10000,5.78,8.57,248,0.0,,,800,Clear,clear sky,01d
Dublin 13,2025-02-22 10:02:33,2025-02-22 15:00:00,284.12,283.07,1011,69,278.33,5,0.6,10000,5.08,8.32,244,0.0,,,800,Clear,clear sky,01d
Dublin 13,2025-02-22 10:02:33,2025-02-22 16:00:00,283.76,282.7,1012,70,278.38,5,0.28,10000,4.7,7.92,241,0.0,,,800,Clear,clear sky,01d
Dublin 13,2025-02-22 10:02:33,2025-02-22 17:00:00,282.83,280.78,1013,74,278.21,5,0.0,10000,3.95,7.35,234,0.0,,,800,Clear,clear sky,01d
Dublin 13,2025-02-22 10:02:33,2025-02-22 18:00:00,281.41,279.12,1014,80,277.84,4,0.0,10000,3.8,7.49,229,0.0,,,800,Clear,clear sky,01n
Dublin 13,2025-02-22 10:02:33,2025-02-22 19:00:00,280.7,278.41,1014,83,277.72,2,0.0,10000,3.5,6.94,211,0.0,,,800,Clear,clear sky,01n
Dublin 13,2025-02-22 10:02:33,2025-02-22 20:00:00,280.17,277.91,1015,85,277.6,1,0.0,10000,3.26,4.4,189,0.0,,,800,Clear,clear sky,01n
Dublin 13,2025-02-22 10:02:33,2025-02-22 21:00:00,280.02,277.44,1015,86,277.62,3,0.0,10000,3.75,4.84,175,0.0,,,800,Clear,clear sky,01n
Dublin 13,2025-02-22 10:02:33,2025-02-22 22:00:00,280.14,277.35,1015,85,277.49,21,0.0,10000,4.21,7.26,184,0.0,,,801,Clouds,few clouds,02n
Dublin 13,2025-02-22 10:02:33,2025-02-22 23:00:00,280.13,277.18,1015,81,276.83,20,0.0,10000,4.53,8.01,181,0.0,,,801,Clouds,few clouds,02n
Dublin 13,2025-02-22 10:02:33,2025-02-23 00:00:00,280.36,276.97,1014,81,277.09,26,0.0,10000,5.69,9.81,167,0.0,,,802,Clouds,scattered clouds,03n
Dublin 13,2025-02-22 10:02:33,2025-02-23 01:00:00,280.8,277.17,1014,81,277.55,100,0.0,10000,6.68,12.75,173,0.0,,,804,Clouds,overcast clouds,04n
Dublin 13,2025-02-22 10:02:33,2025-02-23 02:00:00,281.7,277.93,1012,78,277.9,100,0.0,10000,8.02,15.49,172,0.0,,,804,Clouds,overcast clouds,04n
Dublin 13,2025-02-22 10:02:33,2025-02-23 03:00:00,282.33,278.49,1011,77,278.3,100,0.0,10000,9.07,17.32,175,0.0,,,804,Clouds,overcast clouds,04n
Dublin 13,2025-02-22 10:02:33,2025-02-23 04:00:00,282.88,278.97,1009,75,278.46,100,0.0,10000,10.14,19.36,178,0.0,,,804,Clouds,overcast clouds,04n
Dublin 13,2025-02-22 10:02:33,2025-02-23 05:00:00,283.19,282.18,1008,74,278.43,100,0.0,10000,11.04,21.03,180,0.0,,,804,Clouds,overcast clouds,04n
Dublin 13,2025-02-22 10:02:33,2025-02-23 06:00:00,283.22,282.21,1007,74,278.56,100,0.0,10000,12.41,22.36,186,0.0,,,804,Clouds,overcast clouds,04n
Dublin 13,2025-02-22 10:02:33,2025-02-23 07:00:00,282.99,278.6,1006,80,279.36,100,0.0,10000,12.92,21.93,177,0.78,,,500,Rain,light rain,10n
Dublin 13,2025-02-22 10:02:33,2025-02-23 08:00:00,282.94,278.64,1005,84,280.15,100,0.01,10000,12.27,22.51,175,1.0,,,500,Rain,light rain,10d
Dublin 13,2025-02-22 10:02:33,2025-02-23 09:00:00,283.23,282.51,1004,85,280.65,100,0.07,10000,12.51,21.93,177,1.0,,,500,Rain,light rain,10d
Dublin 13,2025-02-22 10:02:33,2025-02-23 10:00:00,283.66,283.04,1003,87,281.33,100,0.07,6715,12.47,23.28,179,1.0,,,501,Rain,moderate rain,10d
Dublin 13,2025-02-22 10:02:33,2025-02-23 11:00:00,284.24,283.65,1002,86,281.65,100,0.14,10000,11.9,22.83,183,1.0,,,501,Rain,moderate rain,10d
Dublin 13,2025-02-22 10:02:33,2025-02-23 12:00:00,284.93,284.38,1001,85,282.18,100,0.15,10000,11.63,23.13,186,1.0,,,501,Rain,moderate rain,10d
Dublin 13,2025-02-22 10:02:33,2025-02-23 13:00:00,285.08,284.6,1000,87,282.73,100,0.24,10000,10.69,22.41,189,1.0,,,500,Rain,light rain,10d
Dublin 13,2025-02-22 10:02:33,2025-02-23 14:00:00,285.08,284.63,1001,88,282.79,100,0.13,5256,10.08,19.98,200,1.0,,,501,Rain,moderate rain,10d
Dublin 13,2025-02-22 10:02:33,2025-02-23 15:00:00,284.34,283.73,1001,85,281.66,100,0.06,10000,8.52,15.46,220,1.0,,,501,Rain,moderate rain,10d
Dublin 13,2025-02-22 10:02:33,2025-02-23 16:00:00,284.39,283.66,1001,80,280.89,100,0.1,10000,8.06,14.77,207,0.8,,,804,Clouds,overcast clouds,04d
Dublin 13,2025-02-22 10:02:33,2025-02-23 17:00:00,283.98,283.23,1002,81,280.55,99,0.0,10000,8.71,15.56,212,0.8,,,804,Clouds,overcast clouds,04d
Dublin 13,2025-02-22 10:02:33,2025-02-23 18:00:00,283.57,282.78,1002,81,280.18,95,0.0,10000,8.64,15.71,211,0.8,,,804,Clouds,overcast clouds,04n
Dublin 13,2025-02-22 10:02:33,2025-02-23 19:00:00,283.25,282.43,1003,81,279.77,29,0.0,10000,8.94,16.03,210,0.0,,,802,Clouds,scattered clouds,03n
Dublin 13,2025-02-22 10:02:33,2025-02-23 20:00:00,283.1,279.58,1003,80,279.59,63,0.0,10000,8.74,15.62,208,0.0,,,803,Clouds,broken clouds,04n
Dublin 13,2025-02-22 10:02:33,2025-02-23 21:00:00,282.76,279.21,1003,80,279.21,43,0.0,10000,8.42,15.47,213,0.0,,,802,Clouds,scattered clouds,03n
Dublin 13,2025-02-22 10:02:33,2025-02-23 22:00:00,282.44,278.76,1004,80,278.95,30,0.0,10000,8.55,15.54,211,0.0,,,802,Clouds,scattered clouds,03n
Dublin 13,2025-02-22 10:02:33,2025-02-23 23:00:00,282.13,278.5,1004,80,278.67,23,0.0,10000,8.0,15.09,217,0.0,,,801,Clouds,few clouds,02n
Dublin 13,2025-02-22 10:02:33,2025-02-24 00:00:00,281.9,278.19,1005,80,278.5,19,0.0,10000,8.03,15.06,216,0.0,,,801,Clouds,few clouds,02n
Dublin 13,2025-02-22 10:02:33,2025-02-24 01:00:00,281.67,278.14,1004,81,278.27,3,0.0,10000,7.16,14.32,222,0.0,,,800,Clear,clear sky,01n
Dublin 13,2025-02-22 10:02:33,2025-02-24 02:00:00,281.49,277.92,1005,80,278.01,32,0.0,10000,7.12,14.07,223,0.0,,,802,Clouds,scattered clouds,03n
Dublin 13,2025-02-22 10:02:33,2025-02-24 03:00:00,281.38,277.81,1005,79,277.75,54,0.0,10000,7.03,13.88,229,0.0,,,803,Clouds,broken clouds,04n
Dublin 13,2025-02-22 10:02:33,2025-02-24 04:00:00,280.93,277.44,1005,81,277.62,49,0.0,10000,6.39,13.23,233,0.0,,,802,Clouds,scattered clouds,03n
Dublin 13,2025-02-22 10:02:33,2025-02-24 05:00:00,280.78,277.28,1006,81,277.53,40,0.0,10000,6.3,13.21,234,0.0,,,802,Clouds,scattered clouds,03n
Dublin 13,2025-02-22 10:02:33,2025-02-24 06:00:00,280.63,277.17,1006,82,277.41,36,0.0,10000,6.07,13.02,233,0.0,,,802,Clouds,scattered clouds,03n
Dublin 13,2025-02-22 10:02:33,2025-02-24 07:00:00,280.53,277.02,1006,81,277.28,34,0.0,10000,6.13,12.76,230,0.0,,,802,Clouds,scattered clouds,03n
Dublin 13,2025-02-22 10:02:33,2025-02-24 08:00:00,280.53,277.1,1007,81,277.21,41,0.09,10000,5.91,12.71,233,0.0,,,802,Clouds,scattered clouds,03d
Dublin 13,2025-02-22 10:02:33,2025-02-24 09:00:00,281.14,278.02,1008,79,277.53,45,0.33,10000,5.52,11.7,232,0.0,,,802,Clouds,scattered clouds,03d
Dublin 13,2025-02-22 11:03:28,2025-02-22 11:00:00,283.8,282.85,1009,74,279.36,20,0.93,10000,6.54,11.02,242,0.0,,,801,Clouds,few clouds,02d
Dublin 13,2025-02-22 11:03:28,2025-02-22 12:00:00,283.71,282.73,1009,73,279.08,17,1.13,10000,6.25,9.49,245,0.0,,,801,Clouds,few clouds,02d
Dublin 13,2025-02-22 11:03:28,2025-02-22 13:00:00,283.86,282.84,1009,71,278.82,14,1.14,10000,6.04,9.03,249,0.0,,,801,Clouds,few clouds,02d
Dublin 13,2025-02-22 11:03:28,2025-02-22 14:00:00,283.98,282.92,1010,69,278.53,11,0.92,10000,5.78,8.57,248,0.0,,,801,Clouds,few clouds,02d
Dublin 13,2025-02-22 11:03:28,2025-02-22 15:00:00,284.06,283.03,1011,70,278.81,8,0.6,10000,5.08,8.32,244,0.0,,,800,Clear,clear sky,01d
Dublin 13,2025-02-22 11:03:28,2025-02-22 16:00:00,283.76,282.7,1012,70,278.38,5,0.28,10000,4.7,7.92,241,0.0,,,800,Clear,clear sky,01d
Dublin 13,2025-02-22 11:03:28,2025-02-22 17:00:00,282.83,280.78,1013,74,278.21,5,0.0,10000,3.95,7.35,234,0.0,,,800,Clear,clear sky,01d
Dublin 13,2025-02-22 11:03:28,2025-02-22 18:00:00,281.41,279.12,1014,80,277.84,4,0.0,10000,3.8,7.49,229,0.0,,,800,Clear,clear sky,01n
Dublin 13,2025-02-22 11:03:28,2025-02-22 19:00:00,280.7,278.41,1014,83,277.72,2,0.0,10000,3.5,6.94,211,0.0,,,800,Clear,clear sky,01n
Dublin 13,2025-02-22 11:03:28,2025-02-22 20:00:00,280.17,277.91,1015,85,277.6,1,0.0,10000,3.26,4.4,189,0.0,,,800,Clear,clear sky,01n
Dublin 13,2025-02-22 11:03:28,2025-02-22 21:00:00,280.02,277.44,1015,86,277.62,3,0.0,10000,3.75,4.84,175,0.0,,,800,Clear,clear sky,01n
Dublin 13,2025-02-22 11:03:28,2025-02-22 22:00:00,280.14,277.35,1015,85,277.49,21,0.0,10000,4.21,7.26,184,0.0,,,801,Clouds,few clouds,02n
Dublin 13,2025-02-22 11:03:28,2025-02-22 23:00:00,280.13,277.18,1015,81,276.83,20,0.0,10000,4.53,8.01,181,0.0,,,801,Clouds,few clouds,02n
Dublin 13,2025-02-22 11:03:28,2025-02-23 00:00:00,280.36,276.97,1014,81,277.09,26,0.0,10000,5.69,9.81,167,0.0,,,802,Clouds,scattered clouds,03n
Dublin 13,2025-02-22 11:03:28,2025-02-23 01:00:00,280.8,277.17,1014,81,277.55,100,0.0,10000,6.68,12.75,173,0.0,,,804,Clouds,overcast clouds,04n
